//	POTENCIAS	DEMANDADAS	EN	MW		
//	A�O	MES	DIA	HORA	DEMA       	
2019	1	26	0	1322	5.25353	1
2019	1	26	1	1269	5.21908	1
2019	1	26	2	1203	4.73726	1
2019	1	26	3	1134	4.01671	1
2019	1	26	4	1144	3.23523	1
2019	1	26	5	1100	2.40659	1
2019	1	26	6	1123	0.63286	1
2019	1	26	7	1131	0.81862	1
2019	1	26	8	1270	0.74448	1
2019	1	26	9	1312	0.59793	1
2019	1	26	10	1379	0.66703	1
2019	1	26	11	1485	0.80266	1
2019	1	26	12	1554	1.25564	1
2019	1	26	13	1534	1.31593	1
2019	1	26	14	1696	1.32466	1
2019	1	26	15	1581	1.20017	1
2019	1	26	16	1605	0.87735	1
2019	1	26	17	1447	0.52224	1
2019	1	26	18	1349	0.40292	1
2019	1	26	19	1476	0.15298	1
2019	1	26	20	1657	0.18706	1
2019	1	26	21	1614	0.29347	1
2019	1	26	22	1494	1.91939	1
2019	1	26	23	1502	2.51211	1
2019	1	27	0	1380	5.25353	1
2019	1	27	1	1315	5.21908	1
2019	1	27	2	1207	4.73726	1
2019	1	27	3	1147	4.01671	1
2019	1	27	4	1117	3.23523	1
2019	1	27	5	1107	2.40659	1
2019	1	27	6	1043	0.63286	1
2019	1	27	7	1046	0.81862	1
2019	1	27	8	1111	0.74448	1
2019	1	27	9	1179	0.59793	1
2019	1	27	10	1261	0.66703	1
2019	1	27	11	1339	0.80266	1
2019	1	27	12	1448	1.25564	1
2019	1	27	13	1439	1.31593	1
2019	1	27	14	1504	1.32466	1
2019	1	27	15	1518	1.20017	1
2019	1	27	16	1455	0.87735	1
2019	1	27	17	1403	0.52224	1
2019	1	27	18	1362	0.40292	1
2019	1	27	19	1448	0.15298	1
2019	1	27	20	1573	0.18706	1
2019	1	27	21	1618	0.29347	1
2019	1	27	22	1625	1.91939	1
2019	1	27	23	1611	2.51211	1
2019	1	28	0	1486	5.25353	1
2019	1	28	1	1373	5.21908	1
